"(48944210.0, 43)","(45350434.0, 51)",47382596.06
"(49610234.0, 44)","(46660166.0, 49)",48296397.84
"(49701620.0, 44)","(46478429.0, 49)",48669473.46666667
"(50091832.0, 42)","(46844906.0, 47)",49028948.50666667
"(50603993.0, 40)","(47651528.0, 46)",49423274.16
"(50622551.0, 40)","(48461654.0, 46)",49779904.21333333
"(50786126.0, 40)","(48870758.0, 44)",50080408.95333333
"(51131062.0, 39)","(48398069.0, 44)",50319856.0
"(51131062.0, 39)","(48574154.0, 44)",50448262.653333336
"(51250100.0, 38)","(48382859.0, 44)",50625757.806666665
"(51259627.0, 39)","(49841396.0, 41)",50849688.18666667
"(51270791.0, 38)","(49549816.0, 42)",50987344.70666666
"(51452708.0, 38)","(49556584.0, 42)",51049595.946666665
"(51570875.0, 37)","(49810490.0, 41)",51092477.4
"(51681305.0, 37)","(49170479.0, 43)",51100467.22
"(51779144.0, 37)","(49397504.0, 43)",51255568.29333334
"(51720212.0, 37)","(50244479.0, 40)",51295641.48
"(51924889.0, 36)","(49341286.0, 42)",51294799.49333333
"(51924889.0, 36)","(50134976.0, 41)",51408094.3
"(51968071.0, 36)","(49519666.0, 42)",51488616.833333336
"(51968071.0, 36)","(50116310.0, 40)",51635687.22666667
"(52048720.0, 36)","(50527423.0, 39)",51778548.22
"(52311098.0, 35)","(49833755.0, 41)",51734298.873333335
"(52311098.0, 35)","(49966271.0, 40)",51753093.906666666
"(52311098.0, 35)","(49848317.0, 41)",51828347.12
"(52464110.0, 34)","(50259691.0, 39)",52004989.346666664
"(52464110.0, 34)","(50985869.0, 38)",52126687.906666666
"(52487447.0, 34)","(50249501.0, 40)",52099617.75333333
"(52487447.0, 34)","(50293324.0, 39)",52173251.2
"(52587680.0, 34)","(50732632.0, 39)",52228365.68666667
"(52587680.0, 34)","(50322011.0, 38)",52228743.28666667
"(52614581.0, 34)","(50228182.0, 39)",52234581.36
"(52654631.0, 34)","(50390321.0, 38)",52291358.84
"(52654631.0, 34)","(50631791.0, 38)",52330948.94
"(52654631.0, 34)","(51108590.0, 37)",52358378.22
"(52680326.0, 34)","(50280220.0, 39)",52317279.22666667
"(52702601.0, 34)","(50414725.0, 39)",52364450.8
"(52702601.0, 34)","(51103742.0, 38)",52377669.72
"(52717046.0, 34)","(50510188.0, 39)",52329355.12
"(52760984.0, 34)","(50787361.0, 39)",52420320.306666665
"(52760984.0, 34)","(50513041.0, 39)",52386339.78
"(52786904.0, 34)","(50083469.0, 40)",52388533.25333333
"(52786904.0, 34)","(49937192.0, 40)",52373059.03333333
"(52814111.0, 34)","(50695889.0, 38)",52480373.693333335
"(52814111.0, 34)","(49694635.0, 42)",52459794.806666665
"(52882466.0, 34)","(50431222.0, 39)",52506122.79333334
"(52882466.0, 34)","(50925070.0, 39)",52525175.22
"(52882466.0, 34)","(50870791.0, 39)",52536679.97333334
"(52933181.0, 34)","(50685256.0, 39)",52593210.44
"(52933181.0, 34)","(51089801.0, 38)",52593558.2
"(52933181.0, 34)","(50478067.0, 39)",52583803.586666666
"(52952486.0, 34)","(50102722.0, 39)",52610782.486666664
"(52956248.0, 34)","(50968256.0, 38)",52679116.12
"(52956248.0, 34)","(49158710.0, 41)",52611469.03333333
"(52960136.0, 34)","(51198818.0, 38)",52686216.31333333
"(52960136.0, 34)","(50212396.0, 42)",52602985.586666666
"(52966526.0, 34)","(51302279.0, 37)",52675540.27333333
"(52981160.0, 34)","(51017968.0, 39)",52705712.586666666
"(52990898.0, 34)","(50599601.0, 40)",52653520.093333334
"(53009726.0, 34)","(50858686.0, 39)",52733703.28
"(53012300.0, 34)","(50262407.0, 40)",52654156.833333336
"(53023820.0, 34)","(50227993.0, 39)",52632862.166666664
"(53038490.0, 34)","(50689171.0, 39)",52698998.29333334
"(53057363.0, 34)","(50561261.0, 40)",52686867.78
"(53057363.0, 34)","(51127232.0, 38)",52697872.97333334
"(53061791.0, 34)","(51274352.0, 37)",52657892.47333334
"(53061791.0, 34)","(51179081.0, 38)",52746147.2
"(53061791.0, 34)","(51015650.0, 38)",52768426.49333333
"(53061791.0, 34)","(50935564.0, 39)",52806767.3
"(53066228.0, 34)","(51755924.0, 37)",52820182.9
"(53073824.0, 34)","(51128245.0, 39)",52803850.77333333
"(53112155.0, 34)","(51098423.0, 38)",52819865.26
"(53124481.0, 33)","(50153471.0, 40)",52732167.7
