"(1588739.0, 23)","(1480046.0, 32)",1529528.4266666668
"(1588739.0, 23)","(1510193.0, 29)",1554969.2733333334
"(1589243.0, 23)","(1518503.0, 28)",1570217.6066666667
"(1603820.0, 22)","(1549267.0, 27)",1585061.7866666666
"(1604900.0, 22)","(1518995.0, 29)",1586471.5333333334
"(1605620.0, 22)","(1558358.0, 26)",1590211.2333333334
"(1605800.0, 22)","(1557710.0, 25)",1598530.4733333334
"(1606385.0, 22)","(1558727.0, 26)",1598817.0
"(1607447.0, 22)","(1561391.0, 25)",1600386.9066666667
"(1607591.0, 22)","(1550941.0, 27)",1599278.7133333334
"(1607690.0, 22)","(1569923.0, 25)",1599879.68
"(1611785.0, 22)","(1566404.0, 25)",1601444.0866666667
"(1612388.0, 22)","(1558655.0, 26)",1602816.0133333334
"(1612532.0, 22)","(1571318.0, 25)",1602808.5066666666
"(1613045.0, 22)","(1568915.0, 25)",1607086.2133333334
"(1613549.0, 22)","(1566827.0, 25)",1607485.3866666667
"(1613549.0, 22)","(1557467.0, 26)",1607443.6066666667
"(1614116.0, 22)","(1562264.0, 25)",1607414.14
"(1614701.0, 22)","(1569860.0, 25)",1607163.02
"(1615007.0, 22)","(1530790.0, 27)",1609231.2733333334
"(1615358.0, 22)","(1558510.0, 27)",1608309.4333333333
"(1616069.0, 22)","(1567205.0, 25)",1609877.12
"(1616069.0, 22)","(1563965.0, 26)",1609231.2466666666
"(1621600.0, 21)","(1557314.0, 26)",1610129.9666666666
"(1621600.0, 21)","(1570292.0, 25)",1611186.18
"(1622104.0, 21)","(1574603.0, 25)",1612569.7066666668
"(1622230.0, 21)","(1561112.0, 26)",1615794.4266666668
"(1622464.0, 21)","(1566116.0, 25)",1615962.48
"(1622464.0, 21)","(1570409.0, 25)",1616605.9
"(1622464.0, 21)","(1581073.0, 24)",1616483.3
"(1622464.0, 21)","(1577464.0, 24)",1617264.1866666668
"(1622464.0, 21)","(1569149.0, 25)",1617053.18
"(1622464.0, 21)","(1574180.0, 25)",1617639.02
"(1627373.0, 20)","(1570499.0, 25)",1616498.9733333334
"(1627373.0, 20)","(1580101.0, 24)",1617696.1933333334
"(1627373.0, 20)","(1550618.0, 26)",1617979.4866666666
"(1627697.0, 20)","(1579640.0, 23)",1621646.82
"(1627697.0, 20)","(1578490.0, 24)",1623071.5066666666
"(1627967.0, 20)","(1576366.0, 24)",1621614.3533333333
"(1628156.0, 20)","(1575322.0, 24)",1620580.5466666666
"(1628633.0, 20)","(1577743.0, 24)",1622821.8066666666
"(1628669.0, 20)","(1578562.0, 24)",1621178.3466666667
"(1628669.0, 20)","(1576339.0, 24)",1623178.3466666667
"(1628768.0, 20)","(1576420.0, 24)",1623108.5266666666
"(1628768.0, 20)","(1566710.0, 26)",1621618.2866666666
"(1628966.0, 20)","(1575215.0, 26)",1621410.68
"(1628813.0, 20)","(1585195.0, 24)",1621242.86
"(1629083.0, 20)","(1565612.0, 25)",1623688.0466666666
"(1628894.0, 20)","(1571489.0, 25)",1621900.66
"(1628894.0, 20)","(1582189.0, 24)",1624501.8666666667
"(1628894.0, 20)","(1583708.0, 23)",1624297.4533333334
"(1628948.0, 20)","(1581766.0, 24)",1623651.6866666668
"(1629038.0, 20)","(1584860.0, 23)",1623020.5733333332
"(1629083.0, 20)","(1582430.0, 23)",1621930.6466666667
