"(192070947.0, 40)","(174994602.0, 50)",184479869.08666667
"(193129433.0, 39)","(179721332.0, 48)",187462291.97333333
"(196497552.0, 38)","(179325971.0, 48)",189211966.75333333
"(196497552.0, 38)","(184798007.0, 45)",191056909.53333333
"(196497552.0, 38)","(183625937.0, 45)",192098706.37333333
"(198457332.0, 37)","(186163839.0, 44)",193717324.5
"(198457332.0, 37)","(187629741.0, 43)",195044820.65333334
"(198534048.0, 37)","(191057757.0, 41)",196086068.57333332
"(198934296.0, 37)","(191699454.0, 40)",196489120.92666668
"(199680056.0, 36)","(190987809.0, 41)",197255485.00666666
"(199756772.0, 36)","(192960309.0, 40)",197924233.07333332
"(199756772.0, 36)","(192610185.0, 41)",197963212.15333334
"(200490659.0, 36)","(194018844.0, 40)",198544679.37333333
"(200490659.0, 36)","(192664038.0, 40)",198876881.34
"(200490659.0, 36)","(195303716.0, 39)",199300077.26
"(200790728.0, 36)","(191672574.0, 41)",199083589.21333334
"(200790728.0, 36)","(191944542.0, 40)",199467697.51333332
"(200790728.0, 36)","(192088569.0, 40)",199615806.66666666
"(201065642.0, 36)","(191640558.0, 40)",199567632.5
"(201136229.0, 36)","(194218559.0, 39)",200089835.67333335
"(201334427.0, 36)","(193637082.0, 40)",200087026.88666666
"(201646917.0, 35)","(194942784.0, 40)",200364141.77333334
"(201646917.0, 35)","(194101482.0, 40)",200412260.44
"(201646917.0, 35)","(196339346.0, 39)",200591150.04666665
"(201982860.0, 35)","(195407184.0, 40)",200684338.26666668
"(201982860.0, 35)","(193801053.0, 40)",200744709.94666666
"(202549437.0, 34)","(195098250.0, 38)",201116144.78666666
"(202908078.0, 34)","(194825015.0, 39)",201222952.43333334
"(202998690.0, 34)","(195445236.0, 38)",201310441.7
"(202998690.0, 34)","(193641582.0, 40)",201726330.10666665
"(202998690.0, 34)","(194530553.0, 39)",201515193.49333334
"(203026770.0, 34)","(197831229.0, 37)",202232574.33333334
"(203123025.0, 34)","(197401101.0, 37)",202131433.10666665
"(203123025.0, 34)","(195880647.0, 38)",202341627.12666667
"(203123025.0, 34)","(196845693.0, 37)",202494384.67333335
"(203243103.0, 34)","(195734168.0, 39)",202051439.26
"(203243103.0, 34)","(195284312.0, 39)",202396217.56
"(203243103.0, 34)","(196518279.0, 38)",202394113.93333334
"(203321574.0, 34)","(198190014.0, 37)",202474086.08666667
"(204529193.0, 33)","(194257079.0, 39)",202431896.43333334
"(204529193.0, 33)","(196729581.0, 38)",202491343.79333332
"(204584867.0, 33)","(195494147.0, 39)",202662485.71333334
"(204552413.0, 33)","(196473963.0, 38)",203201459.39333335
"(204552413.0, 33)","(197537181.0, 37)",203701038.84
"(204637067.0, 33)","(194687634.0, 38)",203642556.60666665
"(204637337.0, 33)","(198072753.0, 37)",203815498.98666668
"(204644249.0, 33)","(196381050.0, 37)",203823185.08666667
"(204660287.0, 33)","(199616946.0, 37)",203748550.01333332
"(204681545.0, 33)","(196196727.0, 38)",203839366.47333333
"(204681545.0, 33)","(197340006.0, 38)",203706841.21333334
"(204681545.0, 33)","(197239551.0, 37)",203779131.42666668
"(204699221.0, 33)","(197510469.0, 37)",203890035.68
"(204980309.0, 33)","(197951577.0, 37)",203888304.28666666
"(204761591.0, 33)","(196948281.0, 38)",203714866.22666666
"(204775730.0, 33)","(196969098.0, 38)",203829378.68
"(204775730.0, 33)","(197094525.0, 37)",203662956.18
"(204805115.0, 33)","(198402225.0, 37)",204014356.27333334
"(204861842.0, 33)","(197487372.0, 38)",204041385.9
"(204861842.0, 33)","(198772523.0, 36)",204007925.64666668
"(204994358.0, 33)","(197055492.0, 37)",203829575.48
"(204994358.0, 33)","(197355687.0, 37)",203901562.01333332
"(204994358.0, 33)","(196002210.0, 38)",203767701.22
"(204995870.0, 33)","(198002697.0, 37)",203845040.60666665
"(205085744.0, 33)","(196549068.0, 38)",204211378.67333335
"(205085744.0, 33)","(199145798.0, 36)",204289380.76666668
"(205102592.0, 33)","(195950892.0, 38)",203986211.8
"(205102592.0, 33)","(197744757.0, 37)",204106257.37333333
"(205118144.0, 33)","(198022616.0, 36)",204272629.55333334
"(205124849.0, 33)","(197517432.0, 38)",204218235.8
"(205125488.0, 33)","(194561567.0, 39)",204250394.34666666
"(205125488.0, 33)","(198396555.0, 37)",204303192.31333333
"(205330238.0, 33)","(197863260.0, 37)",204255718.18666667
"(205410554.0, 33)","(198951758.0, 36)",204390449.16
"(205429274.0, 33)","(198145734.0, 37)",204261904.20666668
"(205493912.0, 33)","(198314126.0, 36)",204204067.48
"(205493912.0, 33)","(197920146.0, 38)",204293639.84666666
"(205509626.0, 33)","(196424085.0, 38)",204566604.8
"(205493912.0, 33)","(199351230.0, 37)",204623618.5
"(205493912.0, 33)","(195914433.0, 38)",204530291.47333333
"(205611911.0, 33)","(197954511.0, 37)",204462599.0
"(205611911.0, 33)","(197787768.0, 37)",204456692.32
"(205672211.0, 33)","(197451636.0, 37)",204589456.10666665
"(205672211.0, 33)","(198202929.0, 37)",204606539.36666667
"(205689761.0, 33)","(198227865.0, 38)",204874747.02666667
"(205689761.0, 33)","(197280678.0, 38)",204897350.7
"(205689761.0, 33)","(196533804.0, 38)",204692555.23333332
"(205699670.0, 33)","(198849291.0, 37)",204740606.98
"(206097693.0, 32)","(201684464.0, 36)",205116985.58
"(206097693.0, 32)","(198193272.0, 37)",204949908.33333334
"(206097693.0, 32)","(197602860.0, 38)",204968086.12
"(206117601.0, 32)","(198870450.0, 37)",205007542.75333333
"(206212029.0, 32)","(196701816.0, 38)",204884958.11333334
"(206212029.0, 32)","(199447242.0, 37)",205092111.58666667
"(206258424.0, 32)","(197378504.0, 36)",205343207.69333333
"(206258424.0, 32)","(197016996.0, 38)",205244024.42
"(206296908.0, 32)","(195984618.0, 37)",205135209.04
"(206296908.0, 32)","(199015514.0, 36)",205050645.26
"(206421585.0, 32)","(200509821.0, 35)",205409430.65333334
"(206421585.0, 32)","(199195665.0, 37)",205510418.19333333
"(206442393.0, 32)","(200556782.0, 36)",205466809.18666667
"(206451069.0, 32)","(198170799.0, 37)",205149015.94666666
"(206512557.0, 32)","(199011912.0, 37)",205538245.32666665
"(206472768.0, 32)","(198943226.0, 36)",205577927.36666667
"(206472768.0, 32)","(198281499.0, 37)",205703830.36
"(206472768.0, 32)","(200375721.0, 35)",205690299.05333334
"(206502252.0, 32)","(200335950.0, 35)",205667974.26
"(206589417.0, 32)","(197454624.0, 37)",205539259.94666666
"(206589417.0, 32)","(199896452.0, 36)",205524646.5
"(206589417.0, 32)","(199173905.0, 36)",205805978.96
"(206589417.0, 32)","(200261223.0, 35)",205788579.50666666
"(206589417.0, 32)","(198787296.0, 38)",205727717.54666665
"(206605545.0, 32)","(193769360.0, 39)",205565857.14666668
"(206638989.0, 32)","(200165496.0, 37)",205964675.24666667
"(206660787.0, 32)","(198356079.0, 38)",205669486.38666666
"(206711385.0, 32)","(199886174.0, 36)",205846648.31333333
"(206729016.0, 32)","(199135709.0, 36)",205615061.34666666
"(206722014.0, 32)","(198769382.0, 36)",205771215.80666667
"(206771244.0, 32)","(197401710.0, 38)",205910817.12
"(206826207.0, 32)","(198715902.0, 37)",205710480.28666666
"(206826207.0, 32)","(200085450.0, 37)",205884791.35333332
"(206826207.0, 32)","(199153241.0, 36)",205805661.19333333
"(206888604.0, 32)","(199253213.0, 36)",206053188.30666667
"(206875968.0, 32)","(199176288.0, 37)",205943745.56666666
"(206932218.0, 32)","(199303874.0, 36)",205770353.56666666
"(206952576.0, 32)","(199493252.0, 36)",205966007.17333335
"(206985597.0, 32)","(199893399.0, 37)",205814832.58666667
"(206985597.0, 32)","(200068640.0, 36)",205993924.04
"(206988396.0, 32)","(199238478.0, 37)",205984378.03333333
"(207018294.0, 32)","(199182795.0, 37)",205984455.62
"(207032442.0, 32)","(198506877.0, 37)",206335599.2
"(207034584.0, 32)","(200055347.0, 36)",206023172.05333334
"(207084291.0, 32)","(199547432.0, 36)",206203471.55333334
"(207084291.0, 32)","(200610503.0, 36)",206036922.84
"(207089637.0, 32)","(200458404.0, 35)",206164986.79333332
"(207104406.0, 32)","(195639231.0, 40)",206057747.64666668
"(207104406.0, 32)","(199817970.0, 37)",206370964.46666667
"(207104406.0, 32)","(198089871.0, 37)",206045684.42666668
"(207110400.0, 32)","(195629781.0, 38)",206160084.17333335
"(207110400.0, 32)","(195509915.0, 39)",205978321.64
"(207146328.0, 32)","(199309638.0, 38)",206370385.21333334
"(207146328.0, 32)","(200625119.0, 36)",206371982.74
"(207152394.0, 32)","(199830122.0, 36)",206114697.88666666
"(207198897.0, 32)","(196172589.0, 38)",206165301.2
"(207204891.0, 32)","(200176532.0, 36)",206303944.42666668
"(207213918.0, 32)","(197413296.0, 37)",206256724.60666665
"(207215943.0, 32)","(197099076.0, 38)",206292652.86
"(207215943.0, 32)","(198372657.0, 38)",206433658.22
"(207219912.0, 32)","(200710331.0, 36)",206295784.66666666
"(207219912.0, 32)","(199662486.0, 37)",206210672.16666666
"(207233736.0, 32)","(201923846.0, 36)",206644752.14666668
"(207233736.0, 32)","(199392747.0, 37)",206351440.32
"(207233736.0, 32)","(201120110.0, 36)",206437474.68666667
"(207245076.0, 32)","(198732660.0, 37)",206214114.63333333
"(207245076.0, 32)","(199295988.0, 37)",206196233.44
"(207258630.0, 32)","(200840642.0, 36)",206496266.02666667
"(207258630.0, 32)","(197918070.0, 37)",206277234.18666667
"(207258630.0, 32)","(198245487.0, 38)",206277765.14
"(207269970.0, 32)","(198344436.0, 37)",206493364.36
"(207720705.0, 31)","(198539277.0, 37)",206005633.52666667
"(207724611.0, 31)","(197772600.0, 38)",206294543.02666667
"(207724611.0, 31)","(198121434.0, 37)",206320814.62
"(207737247.0, 31)","(197624784.0, 38)",206475721.68
"(207737904.0, 31)","(199669346.0, 36)",206620096.01333332
"(207916356.0, 31)","(198447119.0, 36)",206682769.35333332
"(207916356.0, 31)","(200615841.0, 35)",207002573.39333335
"(207916356.0, 31)","(199296693.0, 35)",206760445.57333332
"(207916356.0, 31)","(197723157.0, 37)",206486588.65333334
"(207929649.0, 31)","(201578625.0, 35)",207040081.67333335
"(207929649.0, 31)","(199965276.0, 35)",206911334.40666667
"(207930207.0, 31)","(197253627.0, 37)",206836792.41333333
"(207930765.0, 31)","(200314457.0, 36)",206922123.18
"(207930765.0, 31)","(199841777.0, 36)",206991807.92666668
"(207930765.0, 31)","(199631834.0, 36)",207041823.84666666
"(207931296.0, 31)","(199906812.0, 35)",206819696.62666667
"(207939540.0, 31)","(200839131.0, 35)",207193730.52666667
"(207940971.0, 31)","(199972277.0, 36)",207256307.9
"(207991776.0, 31)","(200418560.0, 36)",206983362.54
"(207991776.0, 31)","(199880270.0, 36)",207146446.95333335
"(208024068.0, 31)","(198562778.0, 36)",207025208.54
"(208024068.0, 31)","(199628225.0, 36)",206856906.28666666
"(208024068.0, 31)","(199906749.0, 35)",206671437.34
"(208027470.0, 31)","(199684340.0, 36)",206841340.59333333
"(208027470.0, 31)","(200105547.0, 37)",207143031.64
"(208027470.0, 31)","(199827359.0, 36)",207102473.76
"(208030746.0, 31)","(200190321.0, 35)",207057051.84
"(208030746.0, 31)","(201728538.0, 35)",207388875.7
"(208038108.0, 31)","(198206283.0, 38)",207089094.92
"(208038108.0, 31)","(198938339.0, 36)",206925802.04666665
"(208038108.0, 31)","(200297609.0, 36)",207169927.38
"(208273989.0, 31)","(200497626.0, 35)",206918125.32
"(208273989.0, 31)","(200608758.0, 35)",207099471.36
"(208273989.0, 31)","(201103902.0, 35)",207341593.66666666
"(208273989.0, 31)","(200027142.0, 35)",207239071.84
"(208273989.0, 31)","(201437262.0, 34)",207001677.94
"(208280973.0, 31)","(197197953.0, 37)",207054304.33333334
"(208280973.0, 31)","(201144501.0, 35)",207446184.94666666
"(208281135.0, 31)","(200218887.0, 35)",207487828.62
"(208281144.0, 31)","(201692808.0, 34)",207501964.55333334
"(208281144.0, 31)","(200549771.0, 36)",207410797.69333333
"(208281144.0, 31)","(201506004.0, 34)",207462359.78666666
"(208281144.0, 31)","(198637550.0, 36)",207314865.12
"(208281144.0, 31)","(196990854.0, 37)",207172425.98666668
"(208281306.0, 31)","(201862404.0, 35)",207445803.42
"(208285248.0, 31)","(199912373.0, 36)",207414183.29333332
"(208285248.0, 31)","(201231611.0, 36)",207248909.13333333
"(208285248.0, 31)","(200289995.0, 36)",207296106.32
"(208285248.0, 31)","(198111219.0, 37)",207075798.70666668
"(208285248.0, 31)","(198252305.0, 36)",207204831.59333333
"(208285248.0, 31)","(202117365.0, 35)",207313643.44
"(208313868.0, 31)","(200431439.0, 36)",207195615.34666666
"(208355448.0, 31)","(199997900.0, 36)",207370493.64
"(208355448.0, 31)","(201180816.0, 35)",207436145.91333333
"(208434963.0, 31)","(199043439.0, 37)",207405556.62666667
"(208434963.0, 31)","(200236832.0, 36)",207326089.12666667
"(208434963.0, 31)","(197941508.0, 36)",207048536.95333335
"(208434963.0, 31)","(194576957.0, 39)",207132138.38
"(208566723.0, 31)","(198567777.0, 38)",207197434.94666666
"(208566723.0, 31)","(200308517.0, 36)",207195113.12
"(208566723.0, 31)","(201852270.0, 35)",207605273.76666668
"(208566723.0, 31)","(201346749.0, 35)",207625182.35333332
"(208566723.0, 31)","(195921966.0, 38)",207341471.60666665
"(208566723.0, 31)","(200666123.0, 36)",207566371.62
"(208566723.0, 31)","(201794643.0, 35)",207753293.37333333
"(208572708.0, 31)","(198286944.0, 37)",207791233.97333333
"(208572708.0, 31)","(200371094.0, 36)",207713863.28
"(208598088.0, 31)","(200561490.0, 35)",207622324.28666666
"(208598088.0, 31)","(199558637.0, 36)",207638552.10666665
"(208598448.0, 31)","(201493449.0, 35)",207803393.52666667
"(208598088.0, 31)","(199732020.0, 37)",207525564.60666665
"(208626708.0, 31)","(200140613.0, 36)",207844179.25333333
"(208626708.0, 31)","(200906217.0, 35)",207861889.09333333
"(208626708.0, 31)","(197991330.0, 37)",207698502.58
"(208635924.0, 31)","(201421647.0, 35)",207801700.56666666
"(208664436.0, 31)","(201150738.0, 35)",207862923.92666668
"(208664436.0, 31)","(199528413.0, 37)",207811318.43333334
"(208664436.0, 31)","(200700504.0, 35)",207682461.08
"(208664481.0, 31)","(199888514.0, 36)",207691523.84666666
"(208685496.0, 31)","(199617027.0, 37)",207685418.92
"(208685496.0, 31)","(200324034.0, 35)",207981354.61333334
"(208685496.0, 31)","(201462147.0, 35)",207830211.13333333
"(208708527.0, 31)","(199223540.0, 36)",207869699.76
"(208710282.0, 31)","(197048814.0, 37)",207572809.59333333
"(208714296.0, 31)","(197348025.0, 38)",207583180.8
"(208714296.0, 31)","(201276459.0, 35)",207606388.28666666
"(208714296.0, 31)","(199820924.0, 36)",207602852.64666668
"(208723530.0, 31)","(201000402.0, 35)",207826776.72666666
"(208723530.0, 31)","(199485665.0, 36)",207579662.34
"(208723530.0, 31)","(200274912.0, 35)",207833797.99333334
"(208723530.0, 31)","(198670965.0, 37)",207757522.16
"(208723530.0, 31)","(197936997.0, 37)",207647675.48
"(208723530.0, 31)","(202702860.0, 34)",207892131.92
