"(49614362.0, 41)","(45264623.0, 52)",47439354.846666664
"(49614362.0, 41)","(46070054.0, 49)",48047586.95333333
"(49804667.0, 40)","(46444951.0, 48)",48484390.99333333
"(49633309.0, 42)","(46952708.0, 47)",48758855.39333333
"(50121503.0, 40)","(47464385.0, 47)",49000119.67333333
"(50128775.0, 41)","(47475343.0, 48)",49158629.74
"(50128775.0, 41)","(47334160.0, 48)",49248217.413333334
"(50297156.0, 41)","(47247467.0, 47)",49398672.53333333
"(50448626.0, 40)","(47362285.0, 45)",49477681.78666667
"(50448626.0, 40)","(47469250.0, 45)",49551532.766666666
"(50457995.0, 40)","(46978138.0, 48)",49704570.86
"(50999491.0, 39)","(47698048.0, 45)",49851569.70666666
"(50999491.0, 39)","(47422864.0, 45)",49870151.77333333
"(51129496.0, 39)","(47290313.0, 46)",50032852.81333333
"(51130162.0, 39)","(47854108.0, 45)",50161895.10666667
"(51130162.0, 39)","(48342511.0, 45)",50315172.333333336
"(51257678.0, 38)","(48617762.0, 43)",50421367.57333333
"(51216323.0, 38)","(48817127.0, 44)",50517980.64
"(51319904.0, 38)","(48293156.0, 44)",50581131.12
"(51529964.0, 38)","(48741779.0, 44)",50690395.373333335
"(51567692.0, 38)","(49053506.0, 43)",50810888.63333333
"(51567692.0, 38)","(49022930.0, 44)",50783307.38666666
"(51611261.0, 38)","(49392838.0, 42)",50840778.626666665
"(51611261.0, 38)","(48938783.0, 43)",50899108.446666665
"(51673394.0, 37)","(48604262.0, 43)",50912552.486666664
"(51818186.0, 37)","(49056149.0, 44)",51002412.56
"(51995278.0, 36)","(49305251.0, 44)",51070533.54
"(51995278.0, 36)","(49697612.0, 41)",51137543.53333333
"(51995278.0, 36)","(49220381.0, 44)",51105041.39333333
"(51995278.0, 36)","(49201444.0, 42)",51128591.17333333
"(51995278.0, 36)","(49470337.0, 42)",51259325.86666667
"(51995278.0, 36)","(49523333.0, 43)",51306336.333333336
"(51995278.0, 36)","(49246228.0, 42)",51333458.26
"(52056262.0, 36)","(49632467.0, 43)",51428216.34
"(52265576.0, 35)","(49501540.0, 42)",51487645.913333334
"(52236550.0, 36)","(49506227.0, 41)",51558105.38666666
"(52285510.0, 36)","(49569760.0, 42)",51603195.373333335
"(52290694.0, 36)","(49344040.0, 42)",51610054.72
"(52290694.0, 36)","(49619411.0, 41)",51651736.42666667
"(52386842.0, 35)","(49764475.0, 42)",51729984.18
"(52386842.0, 35)","(50014673.0, 40)",51742952.486666664
