"(49209152.0, 43)","(44677040.0, 52)",47372733.14
"(49951603.0, 42)","(45476938.0, 51)",47778596.38
"(49951603.0, 42)","(45076967.0, 50)",47982387.833333336
"(49643843.0, 43)","(45943318.0, 48)",48129741.76
"(50166017.0, 41)","(46004768.0, 49)",48267524.56
"(49995271.0, 42)","(45897283.0, 51)",48361383.486666664
"(49995271.0, 42)","(45497413.0, 51)",48509751.766666666
"(49995271.0, 42)","(45725642.0, 50)",48590943.92666667
"(50087024.0, 40)","(46504286.0, 49)",48779196.54
"(50387786.0, 40)","(46313587.0, 48)",48773843.84
"(50387786.0, 40)","(46525553.0, 50)",48766683.513333336
"(50387786.0, 40)","(45673129.0, 51)",48690044.52666666
"(50387786.0, 40)","(46383713.0, 49)",48805745.733333334
"(50387786.0, 40)","(46279189.0, 48)",48829801.74666667
"(50387786.0, 40)","(46249615.0, 48)",48803237.68666667
"(50387786.0, 40)","(46177631.0, 50)",48948409.28666667
"(50387786.0, 40)","(46570276.0, 48)",48937844.98
"(50387786.0, 40)","(45640772.0, 50)",49007595.92
"(50387786.0, 40)","(46574461.0, 48)",49040968.846666664
"(50454683.0, 40)","(46493261.0, 49)",49113176.66
"(50454683.0, 40)","(46126763.0, 49)",49136257.22666667
"(50454683.0, 40)","(46339291.0, 48)",49177276.693333335
"(50454683.0, 40)","(46932589.0, 48)",49203628.85333333
"(50894200.0, 39)","(46801666.0, 48)",49114223.04
"(50894200.0, 39)","(47126840.0, 47)",49237839.88
"(50862682.0, 39)","(46169126.0, 49)",49205138.24
"(50921434.0, 39)","(46646605.0, 48)",49272480.17333333
"(50905232.0, 40)","(46284479.0, 50)",49280712.48
"(50862682.0, 39)","(46521080.0, 49)",49386939.42666667
"(50889592.0, 39)","(46667881.0, 48)",49374111.72666667
"(50862682.0, 39)","(46776124.0, 48)",49318265.82
"(50862682.0, 39)","(46542788.0, 50)",49226539.833333336
"(51013756.0, 39)","(45805429.0, 54)",49227392.0
"(51102838.0, 39)","(46572985.0, 48)",49276345.153333336
"(51102838.0, 39)","(46672091.0, 49)",49309523.906666666
"(51128686.0, 39)","(46125260.0, 49)",49300639.98
"(51175967.0, 38)","(46875322.0, 48)",49374030.07333333
"(51175967.0, 38)","(46895261.0, 47)",49427634.266666666
"(51175967.0, 38)","(46767389.0, 47)",49366348.42
"(51175967.0, 38)","(46758655.0, 48)",49433479.4
"(51172399.0, 39)","(46386485.0, 49)",49427129.78
"(51554228.0, 38)","(46239884.0, 49)",49479608.233333334
"(51554228.0, 38)","(47125490.0, 47)",49496688.86
"(51557351.0, 38)","(46820575.0, 48)",49577663.26
"(51554228.0, 38)","(46979297.0, 49)",49461081.086666666
"(51681530.0, 37)","(45948167.0, 50)",49521461.84
"(51554228.0, 38)","(46992592.0, 48)",49514785.10666667
"(51565496.0, 38)","(46771784.0, 49)",49406579.49333333
"(51565496.0, 38)","(46078721.0, 50)",49372517.54
"(51565496.0, 38)","(46649251.0, 48)",49521309.34
"(51565496.0, 38)","(46418365.0, 48)",49447306.94
"(51565496.0, 38)","(46302904.0, 48)",49497364.46666667
"(51565496.0, 38)","(46625552.0, 49)",49610816.10666667
"(51565496.0, 38)","(46133027.0, 49)",49616178.053333335
"(51590360.0, 37)","(45013235.0, 52)",49488445.29333334
"(51590360.0, 37)","(47264995.0, 48)",49673247.72
"(51771827.0, 37)","(46676969.0, 49)",49752310.70666666
"(51816494.0, 37)","(46777276.0, 48)",49828033.22
"(51816494.0, 37)","(47059637.0, 47)",49828299.28
"(51816494.0, 37)","(46655072.0, 49)",49821138.126666665
"(51858812.0, 37)","(46424566.0, 48)",49772290.14
"(51858812.0, 37)","(46792522.0, 48)",49763218.31333333
"(51858812.0, 37)","(47057977.0, 48)",49764459.1
"(51922433.0, 37)","(46872584.0, 49)",49958992.093333334
"(51922433.0, 37)","(46497032.0, 49)",49902195.9
"(51922433.0, 37)","(46107577.0, 51)",49874130.96666667
"(51922433.0, 37)","(46349387.0, 49)",49783153.873333335
"(51922433.0, 37)","(46561321.0, 48)",49844406.62
"(51922433.0, 37)","(47278058.0, 47)",50102227.233333334
"(51922433.0, 37)","(46854134.0, 49)",50043807.593333334
"(51843484.0, 36)","(47026760.0, 47)",50038434.26
"(51843106.0, 36)","(46773257.0, 47)",49988579.946666665
"(51843106.0, 36)","(46627217.0, 49)",50011149.193333335
"(52023241.0, 36)","(46415134.0, 48)",50020240.68
"(51843106.0, 36)","(45795997.0, 51)",50126829.47333334
"(51843106.0, 36)","(47273027.0, 47)",50124478.46666667
"(51990634.0, 36)","(47010725.0, 49)",50128768.36
"(51820994.0, 37)","(46872167.0, 47)",50141396.58
"(51820994.0, 37)","(46788584.0, 47)",50226719.66
"(51820994.0, 37)","(47093402.0, 46)",50114085.766666666
"(51820994.0, 37)","(46115704.0, 48)",50183261.74
"(51820994.0, 37)","(47037925.0, 48)",50148343.78
"(51820994.0, 37)","(46604339.0, 49)",50141534.97333334
"(51820994.0, 37)","(46593683.0, 49)",50184760.71333333
"(51820994.0, 37)","(45791369.0, 50)",50212632.85333333
"(51820994.0, 37)","(47310962.0, 47)",50203297.95333333
"(51820994.0, 37)","(47400185.0, 46)",50279645.74
"(52096807.0, 36)","(46960133.0, 47)",50223543.44
"(52096807.0, 36)","(46465217.0, 49)",50233792.373333335
"(52096807.0, 36)","(46977859.0, 48)",50260067.8
"(52096807.0, 36)","(46808582.0, 47)",50213718.96
"(51820994.0, 37)","(47242469.0, 46)",50238209.52
"(51820994.0, 37)","(47127682.0, 48)",50265568.70666666
"(51820994.0, 37)","(47246579.0, 49)",50153734.82
"(51820994.0, 37)","(47321957.0, 46)",50220208.8
"(51820994.0, 37)","(47431523.0, 46)",50114017.81333333
"(51820994.0, 37)","(46941112.0, 48)",50161746.053333335
"(51833855.0, 37)","(46698137.0, 49)",50136119.8
"(51833855.0, 37)","(45586106.0, 50)",50032555.43333333
"(51833855.0, 37)","(47190542.0, 47)",50195760.22
"(51833855.0, 37)","(46851454.0, 48)",50174039.58
"(51833855.0, 37)","(46505825.0, 49)",50174043.82666667
"(51833855.0, 37)","(47299528.0, 48)",50190553.833333336
"(51820994.0, 37)","(46469825.0, 49)",50144150.486666664
"(51820994.0, 37)","(47467769.0, 47)",50155671.2
"(51820994.0, 37)","(46430245.0, 48)",50064418.126666665
"(51820994.0, 37)","(46793089.0, 48)",50069587.54666667
"(51820994.0, 37)","(47422958.0, 47)",50115633.75333333
"(51820994.0, 37)","(46982332.0, 48)",50176811.84
"(51881168.0, 37)","(47030162.0, 47)",50018100.7
"(51865976.0, 37)","(45883178.0, 50)",50093770.28666667
"(51820994.0, 37)","(47071220.0, 47)",49964730.94
"(51820994.0, 37)","(46715455.0, 48)",50046294.81333333
"(51820994.0, 37)","(46617733.0, 48)",50075605.04666667
"(51820994.0, 37)","(47147495.0, 47)",50256638.03333333
"(51820994.0, 37)","(46176812.0, 49)",50190429.45333333
"(51820994.0, 37)","(47415173.0, 47)",50286109.03333333
"(51820994.0, 37)","(46586269.0, 48)",50166998.18666667
"(51820994.0, 37)","(47546588.0, 46)",50127216.89333333
"(51820994.0, 37)","(47479349.0, 46)",50206270.46
"(51820994.0, 37)","(46564307.0, 49)",50132660.97333334
"(51820994.0, 37)","(47370377.0, 46)",50020005.57333333
"(51820994.0, 37)","(46922702.0, 47)",50108813.56
"(51820994.0, 37)","(46302668.0, 49)",50039047.806666665
"(51820994.0, 37)","(47300635.0, 48)",49999300.28666667
"(51820994.0, 37)","(47570756.0, 47)",49944048.74666667
"(51820994.0, 37)","(46959211.0, 48)",50038874.44
"(51820994.0, 37)","(46953788.0, 47)",50060937.50666667
