"(68647175.0, 85)","(57884081.0, 97)",63170109.67
"(68939542.0, 87)","(60506569.0, 96)",64597932.21
"(70567966.0, 84)","(60218677.0, 93)",65971398.51
"(70585462.0, 84)","(63504740.0, 89)",66882871.36
"(70585462.0, 84)","(63630830.0, 91)",67623017.82
"(70737056.0, 85)","(61830712.0, 93)",68107817.27
"(71075989.0, 84)","(63491279.0, 92)",68330572.41
"(71177140.0, 84)","(65706719.0, 88)",68928641.46
"(71911022.0, 83)","(65026778.0, 92)",69479012.18
"(72526907.0, 82)","(64634852.0, 91)",69665460.15
"(73035164.0, 82)","(66146108.0, 88)",70223719.28
"(73035164.0, 82)","(66518543.0, 89)",70666823.48
"(73336151.0, 80)","(67983031.0, 87)",71060865.56
"(73336151.0, 80)","(68546206.0, 87)",71378957.89
"(73592209.0, 81)","(68426855.0, 86)",71684368.24
"(73939874.0, 79)","(67280036.0, 88)",72106518.91
"(73939874.0, 79)","(67518554.0, 88)",72076453.09
"(73939874.0, 79)","(68064197.0, 88)",72287090.6
"(74353006.0, 78)","(69767144.0, 85)",72674538.22
"(74353006.0, 78)","(69040601.0, 86)",72746835.51
"(74527759.0, 78)","(69918218.0, 86)",72930346.52
"(74285777.0, 80)","(69750127.0, 84)",72988349.4
"(75039382.0, 78)","(70197812.0, 85)",73256411.08
"(75570884.0, 76)","(70438726.0, 84)",73307063.6
"(75570884.0, 76)","(68986826.0, 86)",73339880.6
"(75685553.0, 76)","(68706422.0, 86)",73645030.86
"(75685553.0, 76)","(69596567.0, 85)",73999820.02
"(75994129.0, 78)","(70758686.0, 82)",74231304.78
"(76170239.0, 76)","(70551266.0, 83)",74332034.18
"(75994129.0, 78)","(70978294.0, 81)",74704695.7
"(75994129.0, 78)","(70065217.0, 84)",74642182.16
"(76223798.0, 77)","(68687621.0, 86)",74551060.96
"(76146740.0, 77)","(70527251.0, 82)",74805431.35
"(76567987.0, 75)","(71701192.0, 81)",75022742.0
"(77362507.0, 75)","(69966992.0, 82)",74989143.51
"(77362507.0, 75)","(71489828.0, 82)",75076510.15
"(77431699.0, 75)","(72305753.0, 79)",75391735.67
"(77704628.0, 74)","(70430320.0, 81)",75500198.69
"(77724311.0, 74)","(73142084.0, 80)",75747857.76
"(77724311.0, 74)","(71749549.0, 81)",76022883.0
"(77797706.0, 74)","(72515206.0, 81)",76261217.94
"(77988431.0, 73)","(72070121.0, 82)",76420111.57
"(77982383.0, 73)","(72768503.0, 80)",76615896.65
"(78089897.0, 73)","(72325765.0, 81)",76659783.62
"(78089897.0, 73)","(74053841.0, 79)",76874927.31
"(78388184.0, 73)","(73304155.0, 81)",76803874.31
"(78388184.0, 73)","(72689303.0, 80)",77024677.06
"(78392711.0, 73)","(73833491.0, 80)",77070453.58
"(78392711.0, 73)","(72690284.0, 80)",77086354.85
"(78392711.0, 73)","(73076698.0, 81)",77162712.26
"(78850072.0, 72)","(74817883.0, 78)",77350989.69
"(78806036.0, 73)","(73690421.0, 79)",77527359.38
"(78505058.0, 73)","(74312965.0, 78)",77577330.78
"(78505058.0, 73)","(69986168.0, 85)",77450634.42
"(78819814.0, 72)","(74096263.0, 78)",77581320.2
"(78931018.0, 72)","(75133232.0, 77)",77942138.1
"(78941755.0, 72)","(74464588.0, 78)",77932504.61
"(78941755.0, 72)","(74302001.0, 77)",77869981.72
"(78941755.0, 72)","(74448611.0, 77)",77778381.75
"(78941755.0, 72)","(73606024.0, 78)",77653008.52
"(78941755.0, 72)","(72787775.0, 79)",77784863.47
"(79091461.0, 72)","(73962361.0, 78)",77964625.8
"(78994288.0, 72)","(73240562.0, 80)",77957474.39
"(78994288.0, 72)","(75491954.0, 77)",78012758.01
"(79040845.0, 72)","(74608829.0, 77)",78126553.38
"(79040845.0, 72)","(74031310.0, 78)",78082746.71
"(79040845.0, 72)","(75422609.0, 76)",78271227.05
"(79311610.0, 72)","(73903148.0, 77)",78381493.31
"(79311610.0, 72)","(74708963.0, 77)",78364664.84
"(79344091.0, 72)","(73307692.0, 78)",78366313.87
"(79564943.0, 71)","(76394132.0, 76)",78480175.65
"(79564943.0, 71)","(75156614.0, 77)",78448935.42
"(79434569.0, 71)","(74702204.0, 77)",78358133.02
"(79468202.0, 71)","(76047553.0, 75)",78472831.25
"(79802570.0, 71)","(72390349.0, 81)",78401759.4
"(79515785.0, 71)","(74279485.0, 78)",78511491.91
"(79585445.0, 71)","(76204052.0, 76)",78528431.47
"(79585445.0, 71)","(74295188.0, 77)",78478088.15
"(79646546.0, 71)","(74377346.0, 79)",78489587.02
"(79585445.0, 71)","(76421413.0, 75)",78611420.35
"(79732487.0, 71)","(74920580.0, 77)",78544585.07
"(79744808.0, 71)","(75112120.0, 78)",78536157.78
"(79744808.0, 71)","(75581468.0, 76)",78552361.77
"(79744808.0, 71)","(75073976.0, 76)",78666583.81
"(80054633.0, 71)","(75238181.0, 77)",78789078.31
"(80068340.0, 71)","(75859543.0, 75)",78847242.5
"(80068340.0, 71)","(75383324.0, 77)",78886861.95
"(80068340.0, 71)","(75521834.0, 76)",78806501.41
"(80058728.0, 71)","(75793978.0, 75)",78959538.8
"(80072777.0, 71)","(74034494.0, 77)",78982633.44
"(80206013.0, 71)","(74929931.0, 77)",79086189.08
