"(1264376.0, 19)","(1201775.0, 26)",1231940.4066666667
"(1264376.0, 19)","(1213618.0, 24)",1243864.72
"(1270721.0, 19)","(1216228.0, 24)",1250808.0933333333
"(1275286.0, 18)","(1228082.0, 25)",1258379.2533333334
"(1275286.0, 18)","(1225471.0, 24)",1263917.16
"(1276114.0, 18)","(1244758.0, 21)",1266868.9666666666
"(1276114.0, 18)","(1235798.0, 22)",1271641.7733333334
"(1276582.0, 18)","(1247044.0, 21)",1273900.14
"(1277635.0, 18)","(1257722.0, 20)",1273943.56
"(1278769.0, 18)","(1259837.0, 20)",1274905.36
"(1278769.0, 18)","(1261334.0, 19)",1276062.6533333333
"(1280272.0, 18)","(1255607.0, 20)",1276018.0333333334
"(1280272.0, 18)","(1256336.0, 20)",1276976.8733333333
"(1285196.0, 17)","(1249186.0, 21)",1277604.2933333332
"(1286195.0, 17)","(1252588.0, 21)",1278163.54
"(1286195.0, 17)","(1255400.0, 20)",1280005.3533333333
"(1287599.0, 17)","(1252507.0, 21)",1281575.0933333333
"(1287779.0, 17)","(1262684.0, 19)",1283840.9333333333
"(1287779.0, 17)","(1253132.0, 20)",1284673.0
"(1287896.0, 17)","(1263899.0, 19)",1285221.1066666667
"(1288049.0, 17)","(1264025.0, 19)",1286113.3066666666
"(1288211.0, 17)","(1265960.0, 19)",1286698.3066666666
"(1291730.0, 17)","(1261880.0, 20)",1286889.1266666667
"(1291730.0, 17)","(1269677.0, 19)",1286661.6266666667
"(1291730.0, 17)","(1254023.0, 20)",1287201.6133333333
"(1291730.0, 17)","(1270154.0, 19)",1287830.32
"(1292108.0, 17)","(1264706.0, 20)",1290412.78
"(1292108.0, 17)","(1267625.0, 19)",1290559.4866666666
"(1292270.0, 17)","(1272341.0, 19)",1290842.2333333334
"(1292270.0, 17)","(1267490.0, 19)",1290983.4133333333
"(1292270.0, 17)","(1270676.0, 19)",1291181.1733333333
"(1292270.0, 17)","(1269317.0, 19)",1291178.0533333332
"(1292648.0, 17)","(1273835.0, 19)",1291470.8
"(1292648.0, 17)","(1265480.0, 20)",1290993.84
"(1292648.0, 17)","(1262726.0, 20)",1291256.6733333333
"(1292648.0, 17)","(1265201.0, 20)",1289964.3866666667
"(1292918.0, 17)","(1268516.0, 19)",1291325.2266666666
"(1292918.0, 17)","(1268228.0, 19)",1291327.4733333334
"(1293458.0, 17)","(1267715.0, 19)",1291297.8466666667
"(1293701.0, 17)","(1263779.0, 20)",1291136.3733333333
"(1293701.0, 17)","(1252606.0, 21)",1291594.0533333332
"(1293701.0, 17)","(1270802.0, 19)",1292552.12
"(1293701.0, 17)","(1267571.0, 19)",1292072.1733333333
"(1293701.0, 17)","(1257362.0, 20)",1292620.9533333334
"(1294475.0, 17)","(1264535.0, 20)",1292285.4333333333
"(1294475.0, 17)","(1276040.0, 19)",1292725.9866666666
"(1294475.0, 17)","(1266326.0, 20)",1292582.18
"(1294835.0, 17)","(1268117.0, 20)",1292093.5733333332
"(1294835.0, 17)","(1267622.0, 20)",1292492.1733333333
"(1294889.0, 17)","(1273214.0, 19)",1293238.7066666668
"(1294889.0, 17)","(1263176.0, 20)",1293144.8933333333
"(1294979.0, 17)","(1264346.0, 20)",1292198.6733333333
"(1295492.0, 17)","(1257934.0, 21)",1292898.98
"(1295492.0, 17)","(1275851.0, 19)",1293746.7333333334
"(1295492.0, 17)","(1271189.0, 19)",1293790.06
"(1295492.0, 17)","(1279352.0, 19)",1294753.46
"(1295492.0, 17)","(1272023.0, 20)",1294366.9
"(1295492.0, 17)","(1273256.0, 20)",1294227.48
"(1295492.0, 17)","(1256161.0, 21)",1293824.8933333333
"(1295816.0, 17)","(1278047.0, 19)",1294550.18
"(1295816.0, 17)","(1266191.0, 20)",1294262.14
"(1295816.0, 17)","(1255270.0, 21)",1293834.56
